_id,timestamp,device_id,data,sample_index,local_datetime
13513,1736398653795.0,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,"{""device_id"": ""d74f7acf-f82f-491d-90b9-d7321e6d4bcf"", ""timestamp"": 1736398653795, ""touch_app"": ""com.android.systemui"", ""scroll_items"": ""-1"", ""touch_action"": ""ACTION_AWARE_TOUCH_CLICKED"", ""scroll_to_index"": ""-1"", ""scroll_from_index"": ""-1"", ""touch_action_text"": ""[REDACTED_SENSITIVE_FIELD]""}",1,2025-01-09 06:57:33+0200
294408,1736398653795.0,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,"{""device_id"": ""d74f7acf-f82f-491d-90b9-d7321e6d4bcf"", ""timestamp"": 1736398653795, ""touch_app"": ""com.android.systemui"", ""scroll_items"": ""-1"", ""touch_action"": ""ACTION_AWARE_TOUCH_CLICKED"", ""scroll_to_index"": ""-1"", ""scroll_from_index"": ""-1"", ""touch_action_text"": ""[REDACTED_SENSITIVE_FIELD]""}",2,2025-01-09 06:57:33+0200
13514,1736398657586.0,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,"{""device_id"": ""d74f7acf-f82f-491d-90b9-d7321e6d4bcf"", ""timestamp"": 1736398657586, ""touch_app"": ""com.huawei.android.launcher"", ""scroll_items"": ""-1"", ""touch_action"": ""ACTION_AWARE_TOUCH_CLICKED"", ""scroll_to_index"": ""-1"", ""scroll_from_index"": ""-1"", ""touch_action_text"": ""[REDACTED_SENSITIVE_FIELD]""}",3,2025-01-09 06:57:37+0200
294409,1736398657586.0,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,"{""device_id"": ""d74f7acf-f82f-491d-90b9-d7321e6d4bcf"", ""timestamp"": 1736398657586, ""touch_app"": ""com.huawei.android.launcher"", ""scroll_items"": ""-1"", ""touch_action"": ""ACTION_AWARE_TOUCH_CLICKED"", ""scroll_to_index"": ""-1"", ""scroll_from_index"": ""-1"", ""touch_action_text"": ""[REDACTED_SENSITIVE_FIELD]""}",4,2025-01-09 06:57:37+0200
13515,1736398659398.0,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,"{""device_id"": ""d74f7acf-f82f-491d-90b9-d7321e6d4bcf"", ""timestamp"": 1736398659398, ""touch_app"": ""com.whatsapp"", ""scroll_items"": ""-1"", ""touch_action"": ""ACTION_AWARE_TOUCH_CLICKED"", ""scroll_to_index"": ""-1"", ""scroll_from_index"": ""-1"", ""touch_action_text"": ""[REDACTED_SENSITIVE_FIELD]""}",5,2025-01-09 06:57:39+0200
294410,1736398659398.0,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,"{""device_id"": ""d74f7acf-f82f-491d-90b9-d7321e6d4bcf"", ""timestamp"": 1736398659398, ""touch_app"": ""com.whatsapp"", ""scroll_items"": ""-1"", ""touch_action"": ""ACTION_AWARE_TOUCH_CLICKED"", ""scroll_to_index"": ""-1"", ""scroll_from_index"": ""-1"", ""touch_action_text"": ""[REDACTED_SENSITIVE_FIELD]""}",6,2025-01-09 06:57:39+0200
13516,1736398663976.0,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,"{""device_id"": ""d74f7acf-f82f-491d-90b9-d7321e6d4bcf"", ""timestamp"": 1736398663976, ""touch_app"": ""com.whatsapp"", ""scroll_items"": ""-1"", ""touch_action"": ""ACTION_AWARE_TOUCH_CLICKED"", ""scroll_to_index"": ""-1"", ""scroll_from_index"": ""-1"", ""touch_action_text"": ""[REDACTED_SENSITIVE_FIELD]""}",7,2025-01-09 06:57:43+0200
294411,1736398663976.0,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,"{""device_id"": ""d74f7acf-f82f-491d-90b9-d7321e6d4bcf"", ""timestamp"": 1736398663976, ""touch_app"": ""com.whatsapp"", ""scroll_items"": ""-1"", ""touch_action"": ""ACTION_AWARE_TOUCH_CLICKED"", ""scroll_to_index"": ""-1"", ""scroll_from_index"": ""-1"", ""touch_action_text"": ""[REDACTED_SENSITIVE_FIELD]""}",8,2025-01-09 06:57:43+0200
13517,1736398664340.0,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,"{""device_id"": ""d74f7acf-f82f-491d-90b9-d7321e6d4bcf"", ""timestamp"": 1736398664340, ""touch_app"": ""com.whatsapp"", ""scroll_items"": ""36"", ""touch_action"": ""ACTION_AWARE_TOUCH_SCROLLED_DOWN"", ""scroll_to_index"": ""35"", ""scroll_from_index"": ""34"", ""touch_action_text"": ""[REDACTED_SENSITIVE_FIELD]""}",9,2025-01-09 06:57:44+0200
294412,1736398664340.0,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,"{""device_id"": ""d74f7acf-f82f-491d-90b9-d7321e6d4bcf"", ""timestamp"": 1736398664340, ""touch_app"": ""com.whatsapp"", ""scroll_items"": ""36"", ""touch_action"": ""ACTION_AWARE_TOUCH_SCROLLED_DOWN"", ""scroll_to_index"": ""35"", ""scroll_from_index"": ""34"", ""touch_action_text"": ""[REDACTED_SENSITIVE_FIELD]""}",10,2025-01-09 06:57:44+0200
