repeat,fold,term_name,coefficient,constraint,alpha
1,1,screen_unlock_event_count,0.6875852433249742,>= 0,67.23357536499334
1,1,screen_off_event_count,0.17918983488706403,>= 0,67.23357536499334
1,1,app_use_diversity,0.465808032420056,>= 0,67.23357536499334
1,1,app_foreground_event_count,0.4309481541631866,>= 0,67.23357536499334
1,1,telephony_event_count,7.620438737027467e-12,>= 0,67.23357536499334
1,1,telephony_mobile_data_enabled_fraction,-1.2240839015361222,<= 0,67.23357536499334
1,1,activity_still_fraction,-0.05945780173096209,<= 0,67.23357536499334
1,1,touch_scroll_event_count,-1.6151107605134918e-23,<= 0,67.23357536499334
1,1,missing__screen_unlock_event_count,0.5416045734279546,unconstrained,67.23357536499334
1,1,missing__screen_off_event_count,0.5416045734279543,unconstrained,67.23357536499334
1,1,missing__app_use_diversity,-0.19488232950054624,unconstrained,67.23357536499334
1,1,missing__app_foreground_event_count,-0.19488232950054585,unconstrained,67.23357536499334
1,1,missing__telephony_event_count,0.3863509603308312,unconstrained,67.23357536499334
1,1,missing__telephony_mobile_data_enabled_fraction,0.38635096033083094,unconstrained,67.23357536499334
1,1,missing__activity_still_fraction,0.38635096033083105,unconstrained,67.23357536499334
1,1,missing__touch_scroll_event_count,-0.2969382408235288,unconstrained,67.23357536499334
1,2,unique_gsm_cell_count,0.0017695727676582597,>= 0,10000.0
1,2,app_foreground_event_count,0.00644965871621583,>= 0,10000.0
1,2,activity_transition_count,0.0036693396980245468,>= 0,10000.0
1,2,activity_active_hour_count,0.001440935135276466,>= 0,10000.0
1,2,gsm_cell_transition_count,5.492259902931064e-19,>= 0,10000.0
1,2,telephony_mobile_data_enabled_fraction,-0.0090637961189644,<= 0,10000.0
1,2,keyboard_median_inter_event_interval_ms,-0.0037669313152869496,<= 0,10000.0
1,2,night_screen_event_count,-0.003525800728121784,<= 0,10000.0
1,2,missing__unique_gsm_cell_count,0.007592118240660795,unconstrained,10000.0
1,2,missing__app_foreground_event_count,0.0007915377626958052,unconstrained,10000.0
1,2,missing__activity_transition_count,0.007592118240660783,unconstrained,10000.0
1,2,missing__activity_active_hour_count,0.007592118240660798,unconstrained,10000.0
1,2,missing__gsm_cell_transition_count,0.007592118240660788,unconstrained,10000.0
1,2,missing__telephony_mobile_data_enabled_fraction,0.007592118240660788,unconstrained,10000.0
1,2,missing__keyboard_median_inter_event_interval_ms,-0.009640476870537014,unconstrained,10000.0
1,2,missing__night_screen_event_count,0.008688233936493936,unconstrained,10000.0
1,3,telephony_network_type_diversity,0.21705695288311389,>= 0,117.21022975334817
1,3,app_use_diversity,0.8437365404522944,>= 0,117.21022975334817
1,3,unique_foreground_apps,0.29294608274327133,>= 0,117.21022975334817
1,3,gsm_cell_transition_count,3.991028840825011e-20,>= 0,117.21022975334817
1,3,app_foreground_event_count,0.44808544855040544,>= 0,117.21022975334817
1,3,telephony_mobile_data_enabled_fraction,-0.8381595978443416,<= 0,117.21022975334817
1,3,keyboard_median_inter_event_interval_ms,-0.2161301423685322,<= 0,117.21022975334817
1,3,night_screen_event_count,-0.5166250952862091,<= 0,117.21022975334817
1,3,missing__telephony_network_type_diversity,0.2831543069804488,unconstrained,117.21022975334817
1,3,missing__app_use_diversity,-0.0212558619514515,unconstrained,117.21022975334817
1,3,missing__unique_foreground_apps,-0.021255861951451616,unconstrained,117.21022975334817
1,3,missing__gsm_cell_transition_count,0.2831543069804483,unconstrained,117.21022975334817
1,3,missing__app_foreground_event_count,-0.021255861951451478,unconstrained,117.21022975334817
1,3,missing__telephony_mobile_data_enabled_fraction,0.2831543069804486,unconstrained,117.21022975334817
1,3,missing__keyboard_median_inter_event_interval_ms,-0.5190966900996963,unconstrained,117.21022975334817
1,3,missing__night_screen_event_count,0.38589991437136834,unconstrained,117.21022975334817
1,4,app_foreground_event_count,0.3745307587915749,>= 0,117.21022975334817
1,4,touch_app_diversity,5.244912932872005e-22,>= 0,117.21022975334817
1,4,app_use_diversity,0.8257251957407487,>= 0,117.21022975334817
